DriverNumber,Driver,TeamName,GridPosition,FinishPosition,Points,Status,Laps,Year,Race,avg_temp,avg_rainfall,is_wet_race,DNF
24,ZHO,Alfa Romeo,18.0,12.0,0.0,Finished,56.0,2022,Pre-Season Test,29.28529411764706,0.0,0,0
23,ALB,Williams,8.0,13.0,0.0,Finished,56.0,2022,Pre-Season Test,29.28529411764706,0.0,0,0
10,GAS,AlphaTauri,11.0,14.0,0.0,Finished,56.0,2022,Pre-Season Test,29.28529411764706,0.0,0,0
47,MSC,Haas F1 Team,16.0,15.0,0.0,Finished,56.0,2022,Pre-Season Test,29.28529411764706,0.0,0,0
3,RIC,McLaren,15.0,16.0,0.0,Finished,56.0,2022,Pre-Season Test,29.28529411764706,0.0,0,0
6,LAT,Williams,17.0,17.0,0.0,Finished,56.0,2022,Pre-Season Test,29.28529411764706,0.0,0,0
18,STR,Aston Martin,5.0,18.0,0.0,Collision,21.0,2022,Pre-Season Test,29.28529411764706,0.0,0,1
77,BOT,Alfa Romeo,7.0,19.0,0.0,Spun off,16.0,2022,Pre-Season Test,29.28529411764706,0.0,0,1
55,SAI,Ferrari,1.0,20.0,0.0,Collision damage,1.0,2022,Pre-Season Test,29.28529411764706,0.0,0,1
16,LEC,Ferrari,1.0,1.0,26.0,Finished,57.0,2022,Bahrain Grand Prix,23.617791411042944,0.0,0,0
55,SAI,Ferrari,3.0,2.0,18.0,Finished,57.0,2022,Bahrain Grand Prix,23.617791411042944,0.0,0,0
44,HAM,Mercedes,5.0,3.0,15.0,Finished,57.0,2022,Bahrain Grand Prix,23.617791411042944,0.0,0,0
63,RUS,Mercedes,9.0,4.0,12.0,Finished,57.0,2022,Bahrain Grand Prix,23.617791411042944,0.0,0,0
20,MAG,Haas F1 Team,7.0,5.0,10.0,Finished,57.0,2022,Bahrain Grand Prix,23.617791411042944,0.0,0,0
77,BOT,Alfa Romeo,6.0,6.0,8.0,Finished,57.0,2022,Bahrain Grand Prix,23.617791411042944,0.0,0,0
31,OCO,Alpine,11.0,7.0,6.0,Finished,57.0,2022,Bahrain Grand Prix,23.617791411042944,0.0,0,0
22,TSU,AlphaTauri,16.0,8.0,4.0,Finished,57.0,2022,Bahrain Grand Prix,23.617791411042944,0.0,0,0
14,ALO,Alpine,8.0,9.0,2.0,Finished,57.0,2022,Bahrain Grand Prix,23.617791411042944,0.0,0,0
24,ZHO,Alfa Romeo,15.0,10.0,1.0,Finished,57.0,2022,Bahrain Grand Prix,23.617791411042944,0.0,0,0
47,MSC,Haas F1 Team,12.0,11.0,0.0,Finished,57.0,2022,Bahrain Grand Prix,23.617791411042944,0.0,0,0
18,STR,Aston Martin,19.0,12.0,0.0,Finished,57.0,2022,Bahrain Grand Prix,23.617791411042944,0.0,0,0
23,ALB,Williams,14.0,13.0,0.0,Finished,57.0,2022,Bahrain Grand Prix,23.617791411042944,0.0,0,0
3,RIC,McLaren,18.0,14.0,0.0,Finished,57.0,2022,Bahrain Grand Prix,23.617791411042944,0.0,0,0
4,NOR,McLaren,13.0,15.0,0.0,Finished,57.0,2022,Bahrain Grand Prix,23.617791411042944,0.0,0,0
6,LAT,Williams,20.0,16.0,0.0,Finished,57.0,2022,Bahrain Grand Prix,23.617791411042944,0.0,0,0
27,HUL,Aston Martin,17.0,17.0,0.0,Finished,57.0,2022,Bahrain Grand Prix,23.617791411042944,0.0,0,0
11,PER,Red Bull Racing,4.0,18.0,0.0,Fuel pressure,56.0,2022,Bahrain Grand Prix,23.617791411042944,0.0,0,1
1,VER,Red Bull Racing,2.0,19.0,0.0,Fuel pressure,54.0,2022,Bahrain Grand Prix,23.617791411042944,0.0,0,1
10,GAS,AlphaTauri,10.0,20.0,0.0,Power Unit,44.0,2022,Bahrain Grand Prix,23.617791411042944,0.0,0,1
1,VER,Red Bull Racing,4.0,1.0,25.0,Finished,50.0,2022,Saudi Arabian Grand Prix,25.42039473684211,0.0,0,0
16,LEC,Ferrari,2.0,2.0,19.0,Finished,50.0,2022,Saudi Arabian Grand Prix,25.42039473684211,0.0,0,0
55,SAI,Ferrari,3.0,3.0,15.0,Finished,50.0,2022,Saudi Arabian Grand Prix,25.42039473684211,0.0,0,0
11,PER,Red Bull Racing,1.0,4.0,12.0,Finished,50.0,2022,Saudi Arabian Grand Prix,25.42039473684211,0.0,0,0
63,RUS,Mercedes,6.0,5.0,10.0,Finished,50.0,2022,Saudi Arabian Grand Prix,25.42039473684211,0.0,0,0
31,OCO,Alpine,5.0,6.0,8.0,Finished,50.0,2022,Saudi Arabian Grand Prix,25.42039473684211,0.0,0,0
4,NOR,McLaren,11.0,7.0,6.0,Finished,50.0,2022,Saudi Arabian Grand Prix,25.42039473684211,0.0,0,0
10,GAS,AlphaTauri,9.0,8.0,4.0,Finished,50.0,2022,Saudi Arabian Grand Prix,25.42039473684211,0.0,0,0
20,MAG,Haas F1 Team,10.0,9.0,2.0,Finished,50.0,2022,Saudi Arabian Grand Prix,25.42039473684211,0.0,0,0
44,HAM,Mercedes,15.0,10.0,1.0,Finished,50.0,2022,Saudi Arabian Grand Prix,25.42039473684211,0.0,0,0
24,ZHO,Alfa Romeo,12.0,11.0,0.0,Finished,50.0,2022,Saudi Arabian Grand Prix,25.42039473684211,0.0,0,0
27,HUL,Aston Martin,17.0,12.0,0.0,Finished,50.0,2022,Saudi Arabian Grand Prix,25.42039473684211,0.0,0,0
18,STR,Aston Martin,13.0,13.0,0.0,+1 Lap,49.0,2022,Saudi Arabian Grand Prix,25.42039473684211,0.0,0,1
23,ALB,Williams,16.0,14.0,0.0,Collision damage,47.0,2022,Saudi Arabian Grand Prix,25.42039473684211,0.0,0,1
77,BOT,Alfa Romeo,8.0,15.0,0.0,Cooling system,36.0,2022,Saudi Arabian Grand Prix,25.42039473684211,0.0,0,1
14,ALO,Alpine,7.0,16.0,0.0,Water pump,35.0,2022,Saudi Arabian Grand Prix,25.42039473684211,0.0,0,1
3,RIC,McLaren,14.0,17.0,0.0,Gearbox,35.0,2022,Saudi Arabian Grand Prix,25.42039473684211,0.0,0,1
6,LAT,Williams,18.0,18.0,0.0,Accident,14.0,2022,Saudi Arabian Grand Prix,25.42039473684211,0.0,0,1
22,TSU,AlphaTauri,19.0,19.0,0.0,Power Unit,0.0,2022,Saudi Arabian Grand Prix,25.42039473684211,0.0,0,1
47,MSC,Haas F1 Team,,,0.0,Withdrew,0.0,2022,Saudi Arabian Grand Prix,25.42039473684211,0.0,0,1
16,LEC,Ferrari,1.0,1.0,26.0,Finished,58.0,2022,Australian Grand Prix,26.69743589743589,0.0,0,0
11,PER,Red Bull Racing,3.0,2.0,18.0,Finished,58.0,2022,Australian Grand Prix,26.69743589743589,0.0,0,0
63,RUS,Mercedes,6.0,3.0,15.0,Finished,58.0,2022,Australian Grand Prix,26.69743589743589,0.0,0,0
44,HAM,Mercedes,5.0,4.0,12.0,Finished,58.0,2022,Australian Grand Prix,26.69743589743589,0.0,0,0
4,NOR,McLaren,4.0,5.0,10.0,Finished,58.0,2022,Australian Grand Prix,26.69743589743589,0.0,0,0
3,RIC,McLaren,7.0,6.0,8.0,Finished,58.0,2022,Australian Grand Prix,26.69743589743589,0.0,0,0
31,OCO,Alpine,8.0,7.0,6.0,Finished,58.0,2022,Australian Grand Prix,26.69743589743589,0.0,0,0
77,BOT,Alfa Romeo,12.0,8.0,4.0,Finished,58.0,2022,Australian Grand Prix,26.69743589743589,0.0,0,0
10,GAS,AlphaTauri,11.0,9.0,2.0,Finished,58.0,2022,Australian Grand Prix,26.69743589743589,0.0,0,0
23,ALB,Williams,20.0,10.0,1.0,Finished,58.0,2022,Australian Grand Prix,26.69743589743589,0.0,0,0
24,ZHO,Alfa Romeo,14.0,11.0,0.0,Finished,58.0,2022,Australian Grand Prix,26.69743589743589,0.0,0,0
18,STR,Aston Martin,19.0,12.0,0.0,Finished,58.0,2022,Australian Grand Prix,26.69743589743589,0.0,0,0
47,MSC,Haas F1 Team,15.0,13.0,0.0,+1 Lap,57.0,2022,Australian Grand Prix,26.69743589743589,0.0,0,1
20,MAG,Haas F1 Team,16.0,14.0,0.0,+1 Lap,57.0,2022,Australian Grand Prix,26.69743589743589,0.0,0,1
22,TSU,AlphaTauri,13.0,15.0,0.0,+1 Lap,57.0,2022,Australian Grand Prix,26.69743589743589,0.0,0,1
6,LAT,Williams,18.0,16.0,0.0,+1 Lap,57.0,2022,Australian Grand Prix,26.69743589743589,0.0,0,1
14,ALO,Alpine,10.0,17.0,0.0,+1 Lap,57.0,2022,Australian Grand Prix,26.69743589743589,0.0,0,1
1,VER,Red Bull Racing,2.0,18.0,0.0,Fuel leak,38.0,2022,Australian Grand Prix,26.69743589743589,0.0,0,1
5,VET,Aston Martin,17.0,19.0,0.0,Accident,22.0,2022,Australian Grand Prix,26.69743589743589,0.0,0,1
55,SAI,Ferrari,9.0,20.0,0.0,Spun off,1.0,2022,Australian Grand Prix,26.69743589743589,0.0,0,1
1,VER,Red Bull Racing,1.0,1.0,26.0,Finished,63.0,2022,Emilia Romagna Grand Prix,12.899367088607592,0.0,0,0
11,PER,Red Bull Racing,3.0,2.0,18.0,Finished,63.0,2022,Emilia Romagna Grand Prix,12.899367088607592,0.0,0,0
4,NOR,McLaren,5.0,3.0,15.0,Finished,63.0,2022,Emilia Romagna Grand Prix,12.899367088607592,0.0,0,0
63,RUS,Mercedes,11.0,4.0,12.0,Finished,63.0,2022,Emilia Romagna Grand Prix,12.899367088607592,0.0,0,0
77,BOT,Alfa Romeo,7.0,5.0,10.0,Finished,63.0,2022,Emilia Romagna Grand Prix,12.899367088607592,0.0,0,0
16,LEC,Ferrari,2.0,6.0,8.0,Finished,63.0,2022,Emilia Romagna Grand Prix,12.899367088607592,0.0,0,0
22,TSU,AlphaTauri,12.0,7.0,6.0,Finished,63.0,2022,Emilia Romagna Grand Prix,12.899367088607592,0.0,0,0
5,VET,Aston Martin,13.0,8.0,4.0,Finished,63.0,2022,Emilia Romagna Grand Prix,12.899367088607592,0.0,0,0
20,MAG,Haas F1 Team,8.0,9.0,2.0,Finished,63.0,2022,Emilia Romagna Grand Prix,12.899367088607592,0.0,0,0
18,STR,Aston Martin,15.0,10.0,1.0,+1 Lap,62.0,2022,Emilia Romagna Grand Prix,12.899367088607592,0.0,0,1
23,ALB,Williams,18.0,11.0,0.0,+1 Lap,62.0,2022,Emilia Romagna Grand Prix,12.899367088607592,0.0,0,1
10,GAS,AlphaTauri,17.0,12.0,0.0,+1 Lap,62.0,2022,Emilia Romagna Grand Prix,12.899367088607592,0.0,0,1
44,HAM,Mercedes,14.0,13.0,0.0,+1 Lap,62.0,2022,Emilia Romagna Grand Prix,12.899367088607592,0.0,0,1
31,OCO,Alpine,16.0,14.0,0.0,+1 Lap,62.0,2022,Emilia Romagna Grand Prix,12.899367088607592,0.0,0,1
24,ZHO,Alfa Romeo,0.0,15.0,0.0,+1 Lap,62.0,2022,Emilia Romagna Grand Prix,12.899367088607592,0.0,0,1
6,LAT,Williams,19.0,16.0,0.0,+1 Lap,62.0,2022,Emilia Romagna Grand Prix,12.899367088607592,0.0,0,1
47,MSC,Haas F1 Team,10.0,17.0,0.0,+1 Lap,62.0,2022,Emilia Romagna Grand Prix,12.899367088607592,0.0,0,1
3,RIC,McLaren,6.0,18.0,0.0,+1 Lap,62.0,2022,Emilia Romagna Grand Prix,12.899367088607592,0.0,0,1
14,ALO,Alpine,9.0,19.0,0.0,Collision damage,6.0,2022,Emilia Romagna Grand Prix,12.899367088607592,0.0,0,1
55,SAI,Ferrari,4.0,20.0,0.0,Collision,0.0,2022,Emilia Romagna Grand Prix,12.899367088607592,0.0,0,1
1,VER,Red Bull Racing,3.0,1.0,26.0,Finished,57.0,2022,Miami Grand Prix,30.617283950617285,0.05555555555555555,1,0
16,LEC,Ferrari,1.0,2.0,18.0,Finished,57.0,2022,Miami Grand Prix,30.617283950617285,0.05555555555555555,1,0
55,SAI,Ferrari,2.0,3.0,15.0,Finished,57.0,2022,Miami Grand Prix,30.617283950617285,0.05555555555555555,1,0
11,PER,Red Bull Racing,4.0,4.0,12.0,Finished,57.0,2022,Miami Grand Prix,30.617283950617285,0.05555555555555555,1,0
63,RUS,Mercedes,12.0,5.0,10.0,Finished,57.0,2022,Miami Grand Prix,30.617283950617285,0.05555555555555555,1,0
44,HAM,Mercedes,6.0,6.0,8.0,Finished,57.0,2022,Miami Grand Prix,30.617283950617285,0.05555555555555555,1,0
77,BOT,Alfa Romeo,5.0,7.0,6.0,Finished,57.0,2022,Miami Grand Prix,30.617283950617285,0.05555555555555555,1,0
31,OCO,Alpine,20.0,8.0,4.0,Finished,57.0,2022,Miami Grand Prix,30.617283950617285,0.05555555555555555,1,0
23,ALB,Williams,18.0,9.0,2.0,Finished,57.0,2022,Miami Grand Prix,30.617283950617285,0.05555555555555555,1,0
18,STR,Aston Martin,0.0,10.0,1.0,Finished,57.0,2022,Miami Grand Prix,30.617283950617285,0.05555555555555555,1,0
14,ALO,Alpine,11.0,11.0,0.0,Finished,57.0,2022,Miami Grand Prix,30.617283950617285,0.05555555555555555,1,0
22,TSU,AlphaTauri,9.0,12.0,0.0,Finished,57.0,2022,Miami Grand Prix,30.617283950617285,0.05555555555555555,1,0
3,RIC,McLaren,14.0,13.0,0.0,Finished,57.0,2022,Miami Grand Prix,30.617283950617285,0.05555555555555555,1,0
6,LAT,Williams,19.0,14.0,0.0,Finished,57.0,2022,Miami Grand Prix,30.617283950617285,0.05555555555555555,1,0
47,MSC,Haas F1 Team,15.0,15.0,0.0,Finished,57.0,2022,Miami Grand Prix,30.617283950617285,0.05555555555555555,1,0
20,MAG,Haas F1 Team,16.0,16.0,0.0,Front wing,56.0,2022,Miami Grand Prix,30.617283950617285,0.05555555555555555,1,1
5,VET,Aston Martin,0.0,17.0,0.0,Collision,54.0,2022,Miami Grand Prix,30.617283950617285,0.05555555555555555,1,1
10,GAS,AlphaTauri,7.0,18.0,0.0,Suspension,45.0,2022,Miami Grand Prix,30.617283950617285,0.05555555555555555,1,1
4,NOR,McLaren,8.0,19.0,0.0,Collision,39.0,2022,Miami Grand Prix,30.617283950617285,0.05555555555555555,1,1
24,ZHO,Alfa Romeo,17.0,20.0,0.0,Water leak,6.0,2022,Miami Grand Prix,30.617283950617285,0.05555555555555555,1,1
1,VER,Red Bull Racing,2.0,1.0,25.0,Finished,66.0,2022,Spanish Grand Prix,36.56585365853658,0.0,0,0
11,PER,Red Bull Racing,5.0,2.0,19.0,Finished,66.0,2022,Spanish Grand Prix,36.56585365853658,0.0,0,0
63,RUS,Mercedes,4.0,3.0,15.0,Finished,66.0,2022,Spanish Grand Prix,36.56585365853658,0.0,0,0
55,SAI,Ferrari,3.0,4.0,12.0,Finished,66.0,2022,Spanish Grand Prix,36.56585365853658,0.0,0,0
44,HAM,Mercedes,6.0,5.0,10.0,Finished,66.0,2022,Spanish Grand Prix,36.56585365853658,0.0,0,0
77,BOT,Alfa Romeo,7.0,6.0,8.0,Finished,66.0,2022,Spanish Grand Prix,36.56585365853658,0.0,0,0
31,OCO,Alpine,12.0,7.0,6.0,Finished,66.0,2022,Spanish Grand Prix,36.56585365853658,0.0,0,0
4,NOR,McLaren,11.0,8.0,4.0,Finished,66.0,2022,Spanish Grand Prix,36.56585365853658,0.0,0,0
14,ALO,Alpine,20.0,9.0,2.0,+1 Lap,65.0,2022,Spanish Grand Prix,36.56585365853658,0.0,0,1
22,TSU,AlphaTauri,13.0,10.0,1.0,+1 Lap,65.0,2022,Spanish Grand Prix,36.56585365853658,0.0,0,1
5,VET,Aston Martin,16.0,11.0,0.0,+1 Lap,65.0,2022,Spanish Grand Prix,36.56585365853658,0.0,0,1
3,RIC,McLaren,9.0,12.0,0.0,+1 Lap,65.0,2022,Spanish Grand Prix,36.56585365853658,0.0,0,1
10,GAS,AlphaTauri,14.0,13.0,0.0,+1 Lap,65.0,2022,Spanish Grand Prix,36.56585365853658,0.0,0,1
47,MSC,Haas F1 Team,10.0,14.0,0.0,+1 Lap,65.0,2022,Spanish Grand Prix,36.56585365853658,0.0,0,1
18,STR,Aston Martin,17.0,15.0,0.0,+1 Lap,65.0,2022,Spanish Grand Prix,36.56585365853658,0.0,0,1
6,LAT,Williams,19.0,16.0,0.0,+2 Laps,64.0,2022,Spanish Grand Prix,36.56585365853658,0.0,0,1
20,MAG,Haas F1 Team,8.0,17.0,0.0,+2 Laps,64.0,2022,Spanish Grand Prix,36.56585365853658,0.0,0,1
23,ALB,Williams,18.0,18.0,0.0,+2 Laps,64.0,2022,Spanish Grand Prix,36.56585365853658,0.0,0,1
24,ZHO,Alfa Romeo,15.0,19.0,0.0,Power loss,28.0,2022,Spanish Grand Prix,36.56585365853658,0.0,0,1
16,LEC,Ferrari,1.0,20.0,0.0,Turbo,27.0,2022,Spanish Grand Prix,36.56585365853658,0.0,0,1
11,PER,Red Bull Racing,3.0,1.0,25.0,Finished,64.0,2022,Monaco Grand Prix,22.27469387755102,0.43673469387755104,1,0
55,SAI,Ferrari,2.0,2.0,18.0,Finished,64.0,2022,Monaco Grand Prix,22.27469387755102,0.43673469387755104,1,0
1,VER,Red Bull Racing,4.0,3.0,15.0,Finished,64.0,2022,Monaco Grand Prix,22.27469387755102,0.43673469387755104,1,0
16,LEC,Ferrari,1.0,4.0,12.0,Finished,64.0,2022,Monaco Grand Prix,22.27469387755102,0.43673469387755104,1,0
63,RUS,Mercedes,6.0,5.0,10.0,Finished,64.0,2022,Monaco Grand Prix,22.27469387755102,0.43673469387755104,1,0
4,NOR,McLaren,5.0,6.0,9.0,Finished,64.0,2022,Monaco Grand Prix,22.27469387755102,0.43673469387755104,1,0
14,ALO,Alpine,7.0,7.0,6.0,Finished,64.0,2022,Monaco Grand Prix,22.27469387755102,0.43673469387755104,1,0
44,HAM,Mercedes,8.0,8.0,4.0,Finished,64.0,2022,Monaco Grand Prix,22.27469387755102,0.43673469387755104,1,0
77,BOT,Alfa Romeo,12.0,9.0,2.0,Finished,64.0,2022,Monaco Grand Prix,22.27469387755102,0.43673469387755104,1,0
5,VET,Aston Martin,9.0,10.0,1.0,Finished,64.0,2022,Monaco Grand Prix,22.27469387755102,0.43673469387755104,1,0
10,GAS,AlphaTauri,17.0,11.0,0.0,Finished,64.0,2022,Monaco Grand Prix,22.27469387755102,0.43673469387755104,1,0
31,OCO,Alpine,10.0,12.0,0.0,Finished,64.0,2022,Monaco Grand Prix,22.27469387755102,0.43673469387755104,1,0
3,RIC,McLaren,14.0,13.0,0.0,Finished,64.0,2022,Monaco Grand Prix,22.27469387755102,0.43673469387755104,1,0
18,STR,Aston Martin,18.0,14.0,0.0,Finished,64.0,2022,Monaco Grand Prix,22.27469387755102,0.43673469387755104,1,0
6,LAT,Williams,19.0,15.0,0.0,+1 Lap,63.0,2022,Monaco Grand Prix,22.27469387755102,0.43673469387755104,1,1
24,ZHO,Alfa Romeo,20.0,16.0,0.0,+1 Lap,63.0,2022,Monaco Grand Prix,22.27469387755102,0.43673469387755104,1,1
22,TSU,AlphaTauri,11.0,17.0,0.0,+1 Lap,63.0,2022,Monaco Grand Prix,22.27469387755102,0.43673469387755104,1,1
23,ALB,Williams,16.0,18.0,0.0,Mechanical,48.0,2022,Monaco Grand Prix,22.27469387755102,0.43673469387755104,1,1
47,MSC,Haas F1 Team,15.0,19.0,0.0,Accident,24.0,2022,Monaco Grand Prix,22.27469387755102,0.43673469387755104,1,1
20,MAG,Haas F1 Team,13.0,20.0,0.0,Water pressure,19.0,2022,Monaco Grand Prix,22.27469387755102,0.43673469387755104,1,1
1,VER,Red Bull Racing,3.0,1.0,25.0,Finished,51.0,2022,Azerbaijan Grand Prix,25.435403726708078,0.0,0,0
11,PER,Red Bull Racing,2.0,2.0,19.0,Finished,51.0,2022,Azerbaijan Grand Prix,25.435403726708078,0.0,0,0
63,RUS,Mercedes,5.0,3.0,15.0,Finished,51.0,2022,Azerbaijan Grand Prix,25.435403726708078,0.0,0,0
44,HAM,Mercedes,7.0,4.0,12.0,Finished,51.0,2022,Azerbaijan Grand Prix,25.435403726708078,0.0,0,0
10,GAS,AlphaTauri,6.0,5.0,10.0,Finished,51.0,2022,Azerbaijan Grand Prix,25.435403726708078,0.0,0,0
5,VET,Aston Martin,9.0,6.0,8.0,Finished,51.0,2022,Azerbaijan Grand Prix,25.435403726708078,0.0,0,0
14,ALO,Alpine,10.0,7.0,6.0,Finished,51.0,2022,Azerbaijan Grand Prix,25.435403726708078,0.0,0,0
3,RIC,McLaren,12.0,8.0,4.0,Finished,51.0,2022,Azerbaijan Grand Prix,25.435403726708078,0.0,0,0
4,NOR,McLaren,11.0,9.0,2.0,Finished,51.0,2022,Azerbaijan Grand Prix,25.435403726708078,0.0,0,0
31,OCO,Alpine,13.0,10.0,1.0,Finished,51.0,2022,Azerbaijan Grand Prix,25.435403726708078,0.0,0,0
77,BOT,Alfa Romeo,15.0,11.0,0.0,+1 Lap,50.0,2022,Azerbaijan Grand Prix,25.435403726708078,0.0,0,1
23,ALB,Williams,17.0,12.0,0.0,+1 Lap,50.0,2022,Azerbaijan Grand Prix,25.435403726708078,0.0,0,1
22,TSU,AlphaTauri,8.0,13.0,0.0,+1 Lap,50.0,2022,Azerbaijan Grand Prix,25.435403726708078,0.0,0,1
47,MSC,Haas F1 Team,20.0,14.0,0.0,+1 Lap,50.0,2022,Azerbaijan Grand Prix,25.435403726708078,0.0,0,1
6,LAT,Williams,18.0,15.0,0.0,+1 Lap,50.0,2022,Azerbaijan Grand Prix,25.435403726708078,0.0,0,1
18,STR,Aston Martin,19.0,16.0,0.0,Vibrations,46.0,2022,Azerbaijan Grand Prix,25.435403726708078,0.0,0,1
20,MAG,Haas F1 Team,16.0,17.0,0.0,Power Unit,31.0,2022,Azerbaijan Grand Prix,25.435403726708078,0.0,0,1
24,ZHO,Alfa Romeo,14.0,18.0,0.0,Hydraulics,23.0,2022,Azerbaijan Grand Prix,25.435403726708078,0.0,0,1
16,LEC,Ferrari,1.0,19.0,0.0,Power Unit,21.0,2022,Azerbaijan Grand Prix,25.435403726708078,0.0,0,1
55,SAI,Ferrari,4.0,20.0,0.0,Hydraulics,8.0,2022,Azerbaijan Grand Prix,25.435403726708078,0.0,0,1
1,VER,Red Bull Racing,1.0,1.0,25.0,Finished,70.0,2022,Canadian Grand Prix,20.762962962962963,0.0,0,0
55,SAI,Ferrari,3.0,2.0,19.0,Finished,70.0,2022,Canadian Grand Prix,20.762962962962963,0.0,0,0
44,HAM,Mercedes,4.0,3.0,15.0,Finished,70.0,2022,Canadian Grand Prix,20.762962962962963,0.0,0,0
63,RUS,Mercedes,8.0,4.0,12.0,Finished,70.0,2022,Canadian Grand Prix,20.762962962962963,0.0,0,0
16,LEC,Ferrari,19.0,5.0,10.0,Finished,70.0,2022,Canadian Grand Prix,20.762962962962963,0.0,0,0
31,OCO,Alpine,7.0,6.0,8.0,Finished,70.0,2022,Canadian Grand Prix,20.762962962962963,0.0,0,0
77,BOT,Alfa Romeo,11.0,7.0,6.0,Finished,70.0,2022,Canadian Grand Prix,20.762962962962963,0.0,0,0
24,ZHO,Alfa Romeo,10.0,8.0,4.0,Finished,70.0,2022,Canadian Grand Prix,20.762962962962963,0.0,0,0
14,ALO,Alpine,2.0,9.0,2.0,Finished,70.0,2022,Canadian Grand Prix,20.762962962962963,0.0,0,0
18,STR,Aston Martin,17.0,10.0,1.0,Finished,70.0,2022,Canadian Grand Prix,20.762962962962963,0.0,0,0
3,RIC,McLaren,9.0,11.0,0.0,Finished,70.0,2022,Canadian Grand Prix,20.762962962962963,0.0,0,0
